26.10.2018 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
27.10.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
28.10.2018 03:01:59: DCF time = 02:02:00, PREV-NEW = 3599, DURATION = 119
28.10.2018 03:02:00: DCF time = 03:02:00, PREV-NEW = 0, DURATION = 120
29.10.2018 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
30.10.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
31.10.2018 04:12:59: DCF time = 04:13:00, PREV-NEW = -1, DURATION = 4379
01.11.2018 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
02.11.2018 03:11:59: DCF time = 03:12:00, PREV-NEW = -1, DURATION = 719
03.11.2018 04:09:59: DCF time = 04:10:00, PREV-NEW = -1, DURATION = 4199
04.11.2018 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
05.11.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
06.11.2018 04:05:59: DCF time = 04:06:00, PREV-NEW = -1, DURATION = 3959
07.11.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
08.11.2018 03:51:58: DCF time = 03:52:00, PREV-NEW = -2, DURATION = 3118
09.11.2018 03:06:58: DCF time = 03:07:00, PREV-NEW = -2, DURATION = 418
10.11.2018 03:07:58: DCF time = 03:08:00, PREV-NEW = -2, DURATION = 478
11.11.2018 03:08:58: DCF time = 03:09:00, PREV-NEW = -2, DURATION = 538
12.11.2018 07:14:58: DCF time = 07:15:00, PREV-NEW = -2, DURATION = 15298
13.11.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
14.11.2018 03:44:58: DCF time = 03:45:00, PREV-NEW = -2, DURATION = 2698
15.11.2018 05:19:58: DCF time = 05:20:00, PREV-NEW = -2, DURATION = 8398
16.11.2018 03:35:58: DCF time = 03:36:00, PREV-NEW = -2, DURATION = 2158
17.11.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
18.11.2018 03:15:58: DCF time = 03:16:00, PREV-NEW = -2, DURATION = 958
19.11.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
20.11.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
21.11.2018 03:48:58: DCF time = 03:49:00, PREV-NEW = -2, DURATION = 2938
22.11.2018 03:40:58: DCF time = 03:41:00, PREV-NEW = -2, DURATION = 2458
23.11.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
24.11.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
25.11.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
26.11.2018 03:07:59: DCF time = 03:08:00, PREV-NEW = -1, DURATION = 479
27.11.2018 03:13:59: DCF time = 03:14:00, PREV-NEW = -1, DURATION = 839
28.11.2018 03:05:59: DCF time = 03:06:00, PREV-NEW = 1770359295, DURATION = 359
01.01.1970 03:20:16: DCF time = 03:21:00, PREV-NEW = -1543363244, DURATION = 12016
29.11.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
30.11.2018 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
01.12.2018 06:00:59: DCF time = 06:01:00, PREV-NEW = -1, DURATION = 10859
02.12.2018 03:06:59: DCF time = 03:07:00, PREV-NEW = -1, DURATION = 419
03.12.2018 03:19:59: DCF time = 03:20:00, PREV-NEW = -1, DURATION = 1199
04.12.2018 07:06:59: DCF time = 07:07:00, PREV-NEW = -1, DURATION = 14819
05.12.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
06.12.2018 07:49:58: DCF time = 07:50:00, PREV-NEW = -2, DURATION = 17399
07.12.2018 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
08.12.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
09.12.2018 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
10.12.2018 03:11:59: DCF time = 03:12:00, PREV-NEW = -1, DURATION = 719
11.12.2018 03:39:59: DCF time = 03:40:00, PREV-NEW = -1, DURATION = 2399
12.12.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
13.12.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
14.12.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
15.12.2018 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
16.12.2018 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
17.12.2018 03:04:58: DCF time = 03:05:00, PREV-NEW = -2, DURATION = 298
18.12.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
19.12.2018 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
20.12.2018 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
21.12.2018 03:19:59: DCF time = 03:20:00, PREV-NEW = -1, DURATION = 1199
01.01.1970 00:01:56: DCF time = 18:36:00, PREV-NEW = -1546713244, DURATION = 116
06.01.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
07.01.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
08.01.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
09.01.2019 05:14:59: DCF time = 05:15:00, PREV-NEW = -1, DURATION = 8099
10.01.2019 03:38:59: DCF time = 03:39:00, PREV-NEW = -1, DURATION = 2339
11.01.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
12.01.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
13.01.2019 03:08:59: DCF time = 03:09:00, PREV-NEW = -1, DURATION = 539
14.01.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
15.01.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
16.01.2019 05:06:58: DCF time = 05:07:00, PREV-NEW = -2, DURATION = 7618
17.01.2019 03:47:58: DCF time = 03:48:00, PREV-NEW = -2, DURATION = 2878
18.01.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
19.01.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
20.01.2019 03:08:58: DCF time = 03:09:00, PREV-NEW = -2, DURATION = 538
21.01.2019 08:00:58: DCF time = 08:01:00, PREV-NEW = -2, DURATION = 18058
22.01.2019 03:09:58: DCF time = 03:10:00, PREV-NEW = -2, DURATION = 598
23.01.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
24.01.2019 04:03:58: DCF time = 04:04:00, PREV-NEW = -2, DURATION = 3838
25.01.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
26.01.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
27.01.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
28.01.2019 03:05:58: DCF time = 03:06:00, PREV-NEW = -2, DURATION = 358
29.01.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
30.01.2019 03:40:59: DCF time = 03:41:00, PREV-NEW = -1, DURATION = 2459
31.01.2019 04:11:58: DCF time = 04:12:00, PREV-NEW = -2, DURATION = 4319
01.01.1970 00:01:49: DCF time = 21:21:00, PREV-NEW = -1549142351, DURATION = 109
03.02.2019 04:00:59: DCF time = 04:01:00, PREV-NEW = -1, DURATION = 3659
04.02.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
05.02.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
06.02.2019 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 238
07.02.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
08.02.2019 04:03:58: DCF time = 04:04:00, PREV-NEW = -2, DURATION = 3838
09.02.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
10.02.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
11.02.2019 03:09:58: DCF time = 03:10:00, PREV-NEW = -2, DURATION = 598
12.02.2019 03:39:58: DCF time = 03:40:00, PREV-NEW = -2, DURATION = 2398
13.02.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
14.02.2019 04:16:58: DCF time = 04:17:00, PREV-NEW = -2, DURATION = 4618
15.02.2019 04:07:58: DCF time = 04:08:00, PREV-NEW = -2, DURATION = 4078
16.02.2019 03:08:59: DCF time = 03:09:00, PREV-NEW = -1, DURATION = 539
17.02.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
18.02.2019 03:15:59: DCF time = 03:16:00, PREV-NEW = -1, DURATION = 959
19.02.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
20.02.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
21.02.2019 04:02:59: DCF time = 04:03:00, PREV-NEW = -1, DURATION = 3779
22.02.2019 06:05:59: DCF time = 06:06:00, PREV-NEW = -1, DURATION = 11159
23.02.2019 04:08:59: DCF time = 04:09:00, PREV-NEW = -1, DURATION = 4139
24.02.2019 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
25.02.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
26.02.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
27.02.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
28.02.2019 03:06:59: DCF time = 03:07:00, PREV-NEW = -1, DURATION = 419
01.03.2019 03:08:58: DCF time = 03:09:00, PREV-NEW = -2, DURATION = 538
02.03.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
03.03.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
04.03.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
05.03.2019 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 238
06.03.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
07.03.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
08.03.2019 04:07:58: DCF time = 04:08:00, PREV-NEW = -2, DURATION = 4078
09.03.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
10.03.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
11.03.2019 05:01:58: DCF time = 05:02:00, PREV-NEW = -2, DURATION = 7318
12.03.2019 07:41:58: DCF time = 07:42:00, PREV-NEW = -2, DURATION = 16918
13.03.2019 03:50:58: DCF time = 03:51:00, PREV-NEW = -2, DURATION = 3059
14.03.2019 05:04:58: DCF time = 05:05:00, PREV-NEW = -2, DURATION = 7498
15.03.2019 06:02:58: DCF time = 06:03:00, PREV-NEW = -2, DURATION = 10978
16.03.2019 06:51:58: DCF time = 06:52:00, PREV-NEW = -2, DURATION = 13918
17.03.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
18.03.2019 04:41:59: DCF time = 04:42:00, PREV-NEW = -1, DURATION = 6119
19.03.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
20.03.2019 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
21.03.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
22.03.2019 14:05:58: DCF time = 14:06:00, PREV-NEW = -2, DURATION = 39958
23.03.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
24.03.2019 04:09:59: DCF time = 04:10:00, PREV-NEW = -1, DURATION = 4199
25.03.2019 03:07:59: DCF time = 03:08:00, PREV-NEW = -1, DURATION = 479
26.03.2019 04:02:59: DCF time = 04:03:00, PREV-NEW = -1, DURATION = 3779
27.03.2019 06:00:59: DCF time = 06:01:00, PREV-NEW = -1, DURATION = 10859
28.03.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
29.03.2019 06:01:58: DCF time = 06:02:00, PREV-NEW = -2, DURATION = 10918
30.03.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
31.03.2019 03:05:58: DCF time = 04:06:00, PREV-NEW = -3602, DURATION = 358
01.04.2019 03:41:58: DCF time = 03:42:00, PREV-NEW = -2, DURATION = 2518
02.04.2019 03:08:58: DCF time = 03:09:00, PREV-NEW = -2, DURATION = 538
03.04.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
04.04.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
05.04.2019 03:05:58: DCF time = 03:06:00, PREV-NEW = -2, DURATION = 358
06.04.2019 03:04:58: DCF time = 03:05:00, PREV-NEW = -2, DURATION = 299
01.01.1970 00:02:07: DCF time = 23:43:00, PREV-NEW = -1554766853, DURATION = 127
09.04.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
10.04.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
11.04.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
12.04.2019 03:05:58: DCF time = 03:06:00, PREV-NEW = -2, DURATION = 358
13.04.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
14.04.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
15.04.2019 04:10:59: DCF time = 04:11:00, PREV-NEW = -1, DURATION = 4259
16.04.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
17.04.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
18.04.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
01.01.1970 00:04:01: DCF time = 20:25:00, PREV-NEW = -1555964459, DURATION = 241
23.04.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
24.04.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
25.04.2019 04:05:59: DCF time = 04:06:00, PREV-NEW = -1, DURATION = 3959
26.04.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
27.04.2019 04:00:59: DCF time = 04:01:00, PREV-NEW = -1, DURATION = 3659
28.04.2019 03:04:59: DCF time = 03:05:00, PREV-NEW = -1, DURATION = 299
29.04.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
30.04.2019 03:06:59: DCF time = 03:07:00, PREV-NEW = -1, DURATION = 419
01.05.2019 03:39:59: DCF time = 03:40:00, PREV-NEW = -1, DURATION = 2399
02.05.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
03.05.2019 04:01:58: DCF time = 04:02:00, PREV-NEW = -2, DURATION = 3718
04.05.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
05.05.2019 03:06:58: DCF time = 03:07:00, PREV-NEW = -2, DURATION = 418
06.05.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
07.05.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
08.05.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
09.05.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
10.05.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 179
11.05.2019 06:01:59: DCF time = 06:02:00, PREV-NEW = -1, DURATION = 10919
12.05.2019 03:11:59: DCF time = 03:12:00, PREV-NEW = -1, DURATION = 719
13.05.2019 03:18:59: DCF time = 03:19:00, PREV-NEW = -1, DURATION = 1139
14.05.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
15.05.2019 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
16.05.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
17.05.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
18.05.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
19.05.2019 03:56:59: DCF time = 03:57:00, PREV-NEW = -1, DURATION = 3419
20.05.2019 08:52:59: DCF time = 08:53:00, PREV-NEW = -1, DURATION = 21179
21.05.2019 20:39:58: DCF time = 20:40:00, PREV-NEW = -2, DURATION = 63598
22.05.2019 10:01:58: DCF time = 10:02:00, PREV-NEW = -2, DURATION = 25319
23.05.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
24.05.2019 07:47:58: DCF time = 07:48:00, PREV-NEW = -2, DURATION = 17278
25.05.2019 11:09:58: DCF time = 11:10:00, PREV-NEW = -2, DURATION = 29398
26.05.2019 03:18:59: DCF time = 03:19:00, PREV-NEW = -1, DURATION = 1139
27.05.2019 03:08:58: DCF time = 03:09:00, PREV-NEW = -2, DURATION = 538
28.05.2019 03:58:58: DCF time = 03:59:00, PREV-NEW = -2, DURATION = 3538
29.05.2019 03:19:59: DCF time = 03:20:00, PREV-NEW = -1, DURATION = 1199
30.05.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
01.01.1970 00:07:34: DCF time = 15:33:00, PREV-NEW = -1559402726, DURATION = 454
02.06.2019 03:57:59: DCF time = 03:58:00, PREV-NEW = -1, DURATION = 3479
03.06.2019 03:14:58: DCF time = 03:15:00, PREV-NEW = -2, DURATION = 898
04.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
05.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
06.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
07.06.2019 03:41:58: DCF time = 03:42:00, PREV-NEW = -2, DURATION = 2518
08.06.2019 04:09:58: DCF time = 04:10:00, PREV-NEW = -2, DURATION = 4199
09.06.2019 04:05:59: DCF time = 04:06:00, PREV-NEW = -1, DURATION = 3959
10.06.2019 03:14:59: DCF time = 03:15:00, PREV-NEW = -1, DURATION = 899
11.06.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
12.06.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
13.06.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
14.06.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
15.06.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
16.06.2019 04:02:59: DCF time = 04:03:00, PREV-NEW = -1, DURATION = 3779
17.06.2019 03:07:59: DCF time = 03:08:00, PREV-NEW = -1, DURATION = 479
18.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
19.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
20.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
21.06.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
22.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
23.06.2019 04:15:58: DCF time = 04:16:00, PREV-NEW = -2, DURATION = 4558
24.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
25.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
26.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
27.06.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
28.06.2019 06:01:58: DCF time = 06:02:00, PREV-NEW = -2, DURATION = 10918
29.06.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
30.06.2019 03:31:59: DCF time = 03:32:00, PREV-NEW = -1, DURATION = 1919
01.07.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
02.07.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
03.07.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
04.07.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
05.07.2019 06:06:58: DCF time = 06:17:00, PREV-NEW = 31880998, DURATION = 11219
01.01.1970 00:32:24: DCF time = 00:43:00, PREV-NEW = -1562371836, DURATION = 1944
06.07.2019 03:02:00: DCF time = 03:02:00, PREV-NEW = 0, DURATION = 120
07.07.2019 12:01:58: DCF time = 12:02:00, PREV-NEW = -2, DURATION = 32518
08.07.2019 11:00:59: DCF time = 11:01:00, PREV-NEW = -1, DURATION = 28859
09.07.2019 03:38:59: DCF time = 03:39:00, PREV-NEW = -1, DURATION = 2339
10.07.2019 03:13:59: DCF time = 03:14:00, PREV-NEW = -1, DURATION = 839
01.01.1970 00:15:13: DCF time = 19:32:00, PREV-NEW = -1564255007, DURATION = 913
28.07.2019 03:00:59: DCF time = 03:01:00, PREV-NEW = -1, DURATION = 59
29.07.2019 03:41:59: DCF time = 03:42:00, PREV-NEW = -1, DURATION = 2519
30.07.2019 04:18:59: DCF time = 04:19:00, PREV-NEW = -1, DURATION = 4739
31.07.2019 06:05:59: DCF time = 06:06:00, PREV-NEW = -1, DURATION = 11159
01.08.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
02.08.2019 03:35:59: DCF time = 03:36:00, PREV-NEW = -1, DURATION = 2159
03.08.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
04.08.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
05.08.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
06.08.2019 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
07.08.2019 03:11:59: DCF time = 03:12:00, PREV-NEW = -1, DURATION = 719
08.08.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
09.08.2019 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 238
10.08.2019 03:06:58: DCF time = 03:07:00, PREV-NEW = -2, DURATION = 418
11.08.2019 03:39:58: DCF time = 03:40:00, PREV-NEW = -2, DURATION = 2398
12.08.2019 06:01:58: DCF time = 06:02:00, PREV-NEW = -2, DURATION = 10918
13.08.2019 03:03:58: DCF time = 03:04:00, PREV-NEW = -2, DURATION = 238
01.01.1970 00:01:14: DCF time = 18:42:00, PREV-NEW = -1565808046, DURATION = 74
15.08.2019 19:49:58: DCF time = 19:50:00, PREV-NEW = -2, DURATION = 60599
17.08.2019 22:05:58: DCF time = 22:06:00, PREV-NEW = -2, DURATION = 155158
18.08.2019 03:07:59: DCF time = 03:08:00, PREV-NEW = -1, DURATION = 479
19.08.2019 17:00:58: DCF time = 17:01:00, PREV-NEW = -2, DURATION = 50458
21.08.2019 04:18:57: DCF time = 04:19:00, PREV-NEW = -3, DURATION = 91138
22.08.2019 20:01:14: DCF time = 20:02:00, PREV-NEW = -46, DURATION = 1566504074
23.08.2019 04:03:59: DCF time = 04:04:00, PREV-NEW = -1, DURATION = 3839
24.08.2019 04:03:58: DCF time = 04:04:00, PREV-NEW = -2, DURATION = 3838
25.08.2019 05:03:58: DCF time = 05:04:00, PREV-NEW = -2, DURATION = 7438
26.08.2019 06:00:58: DCF time = 06:01:00, PREV-NEW = -2, DURATION = 10858
27.08.2019 06:02:59: DCF time = 06:03:00, PREV-NEW = -1, DURATION = 10979
28.08.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
29.08.2019 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
30.08.2019 17:09:58: DCF time = 17:10:00, PREV-NEW = -2, DURATION = 50998
31.08.2019 05:02:59: DCF time = 05:03:00, PREV-NEW = -1, DURATION = 7379
01.09.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
02.09.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
03.09.2019 03:02:59: DCF time = 03:03:00, PREV-NEW = -1, DURATION = 179
04.09.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
05.09.2019 03:06:58: DCF time = 03:07:00, PREV-NEW = -2, DURATION = 418
06.09.2019 10:03:58: DCF time = 10:04:00, PREV-NEW = -2, DURATION = 25438
07.09.2019 10:57:59: DCF time = 10:58:00, PREV-NEW = -1, DURATION = 28679
08.09.2019 10:07:59: DCF time = 10:08:00, PREV-NEW = -1, DURATION = 25679
09.09.2019 10:29:59: DCF time = 10:30:00, PREV-NEW = -1, DURATION = 26999
10.09.2019 11:31:59: DCF time = 11:32:00, PREV-NEW = -1, DURATION = 30719
11.09.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
12.09.2019 03:34:58: DCF time = 03:35:00, PREV-NEW = 863998, DURATION = 2098
03.09.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -864002, DURATION = 178
14.09.2019 10:54:58: DCF time = 10:55:00, PREV-NEW = -2, DURATION = 28498
15.09.2019 06:02:58: DCF time = 06:03:00, PREV-NEW = -2, DURATION = 10978
16.09.2019 06:19:59: DCF time = 06:20:00, PREV-NEW = -1, DURATION = 11999
17.09.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
18.09.2019 04:19:59: DCF time = 04:20:00, PREV-NEW = -1, DURATION = 4799
19.09.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
20.09.2019 13:25:58: DCF time = 13:26:00, PREV-NEW = -2, DURATION = 37558
21.09.2019 03:05:59: DCF time = 03:06:00, PREV-NEW = -1, DURATION = 359
22.09.2019 03:15:59: DCF time = 03:16:00, PREV-NEW = -1, DURATION = 959
24.09.2019 20:01:57: DCF time = 20:02:00, PREV-NEW = -3, DURATION = 147717
25.09.2019 08:00:59: DCF time = 08:01:00, PREV-NEW = -1, DURATION = 18059
26.09.2019 15:17:59: DCF time = 15:18:00, PREV-NEW = -1, DURATION = 44279
28.09.2019 00:00:58: DCF time = 00:01:00, PREV-NEW = -2, DURATION = 75658
28.09.2019 11:01:59: DCF time = 11:02:00, PREV-NEW = -1, DURATION = 28919
29.09.2019 03:15:59: DCF time = 03:16:00, PREV-NEW = -1, DURATION = 959
30.09.2019 04:29:58: DCF time = 04:30:00, PREV-NEW = -2, DURATION = 5398
01.10.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
02.10.2019 03:17:58: DCF time = 03:18:00, PREV-NEW = -2, DURATION = 1078
01.01.1970 00:12:06: DCF time = 17:50:00, PREV-NEW = -1570297074, DURATION = 726
06.10.2019 20:01:59: DCF time = 20:02:00, PREV-NEW = -1, DURATION = 61319
07.10.2019 03:01:59: DCF time = 03:02:00, PREV-NEW = -1, DURATION = 119
08.10.2019 03:02:58: DCF time = 03:03:00, PREV-NEW = -2, DURATION = 178
09.10.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 118
10.10.2019 03:01:58: DCF time = 03:02:00, PREV-NEW = -2, DURATION = 119
11.10.2019 03:03:59: DCF time = 03:04:00, PREV-NEW = -1, DURATION = 239
12.10.2019 03:07:59: DCF time = 03:08:00, PREV-NEW = -1, DURATION = 479
